,loss,accuracy,val_loss,val_accuracy,lr
58,0.12086693942546844,0.9576875567436218,0.1883520632982254,0.9267081022262573,0.00025
59,0.12857238948345184,0.9528828263282776,0.19611451029777527,0.9180124402046204,0.00025
60,0.12409453094005585,0.9547427296638489,0.19168974459171295,0.9341614842414856,0.000125
61,0.12143224477767944,0.9548977017402649,0.1765638291835785,0.9341614842414856,0.000125
62,0.12588398158550262,0.9528828263282776,0.17977683246135712,0.9316770434379578,0.000125
63,0.12036217004060745,0.9566026329994202,0.188163161277771,0.9291925430297852,0.000125
64,0.12333597987890244,0.9533478021621704,0.19154900312423706,0.9341614842414856,0.000125
65,0.1157345101237297,0.9581525325775146,0.17495755851268768,0.9341614842414856,0.000125
66,0.11082341521978378,0.9576875567436218,0.17806527018547058,0.9366459846496582,0.000125
67,0.12105099111795425,0.9550526738166809,0.17886249721050262,0.9316770434379578,0.000125
68,0.11974761635065079,0.9524178504943848,0.18527710437774658,0.9304347634315491,0.000125
69,0.11548785865306854,0.9561376571655273,0.1745792180299759,0.9329192638397217,0.000125
